product_id,product_name,brand,category,rating,reviews_count
100947,Networked bifurcated flexibility,Flores PLC,Salud y cuidado personal,3.9,483
100948,Open-source asymmetric matrices,Russell and Sons,Juguetes,4.8,845
100949,Ameliorated encompassing neural-net,"Leonard, Sanchez and Peters",Juguetes,3.7,744
100950,De-engineered exuding open system,Griffin-Mathis,Hogar y cocina,3.7,250
100951,Profit-focused demand-driven toolset,Brooks and Sons,Deportes,4.5,108
100952,Fully-configurable national interface,"Hayes, Smith and Marshall",Hogar y cocina,4.4,826
100953,Secured explicit projection,Smith Group,Salud y cuidado personal,4.7,917
100954,Future-proofed radical extranet,"James, Bell and Chen",Computadoras,4.0,457
100955,Reduced multimedia forecast,Martin PLC,Libros,4.3,512
100956,Re-contextualized asymmetric framework,Foster Inc,Hogar y cocina,4.8,392
100957,Devolved uniform open architecture,Johns-Clark,Electrónicos,3.5,736
100958,Profit-focused foreground software,Reid-Petty,Deportes,4.8,343
100959,Triple-buffered local flexibility,Bates LLC,Juguetes,4.6,55
100960,Mandatory demand-driven knowledgebase,"Murphy, Sloan and Anderson",Deportes,4.7,184
100961,Adaptive real-time leverage,Valenzuela Ltd,Belleza,4.8,52
100962,Enhanced incremental open architecture,"Warner, Farmer and Medina",Salud y cuidado personal,4.8,564
100963,Streamlined solution-oriented archive,"Johnson, Collier and Powers",Libros,4.3,201
100964,Synergistic bottom-line help-desk,Carey-Howard,Juguetes,4.6,544
100965,Enhanced zero administration workforce,"Terrell, Martinez and Wood",Salud y cuidado personal,4.6,600
100966,Ergonomic leadingedge access,Paul LLC,Hogar y cocina,4.8,777
100967,Synergized tertiary help-desk,Davis PLC,Salud y cuidado personal,3.5,448
100968,Self-enabling exuding workforce,"Walker, Baird and Coffey",Libros,4.4,379
100969,Automated even-keeled methodology,"Mann, Clark and Gonzalez",Automóvil y moto,4.9,751
100970,Sharable hybrid budgetary management,Carroll-Snyder,Hogar y cocina,4.1,546
100971,Reactive content-based protocol,"Knight, Fleming and Cunningham",Electrónicos,4.1,561
100972,Cloned optimizing capacity,"Brown, Green and Hudson",Libros,4.7,149
100973,Focused multi-state superstructure,Lee-Gregory,Computadoras,3.7,217
100974,Team-oriented systematic monitoring,"King, Castro and Gibson",Ropa,5.0,481
100975,Optimized secondary service-desk,"Williams, Mcmillan and Reynolds",Juguetes,4.8,75
100976,Open-source even-keeled capability,"Holmes, Simpson and Holmes",Ropa,4.1,880
100977,Balanced uniform definition,Ramirez Group,Libros,4.5,470
100978,Public-key local functionalities,Myers LLC,Electrónicos,5.0,230
100979,Configurable object-oriented workforce,Mooney and Sons,Deportes,4.7,859
100980,Team-oriented interactive archive,Gonzalez LLC,Deportes,4.9,464
100981,Integrated asymmetric product,"Davis, Castillo and Morton",Salud y cuidado personal,4.9,785
100982,Reverse-engineered responsive groupware,Wright-Wells,Computadoras,4.8,567
100983,Mandatory actuating groupware,"Bauer, Harding and Parsons",Automóvil y moto,4.5,441
100984,Secured leadingedge task-force,Garrett PLC,Hogar y cocina,4.6,101
100985,Decentralized attitude-oriented approach,Bennett Ltd,Hogar y cocina,5.0,614
100986,Cloned zero tolerance capacity,Ellison Group,Belleza,4.3,18
100987,Centralized exuding pricing structure,"Reynolds, Garcia and Brown",Automóvil y moto,3.5,838
100988,Business-focused explicit implementation,Davis-Walton,Juguetes,3.9,198
100989,Focused radical toolset,"Hanson, Chavez and Marshall",Automóvil y moto,4.9,573
100990,Optimized regional process improvement,Morgan Ltd,Ropa,4.7,731
100991,Assimilated logistical model,Matthews-Rodriguez,Libros,4.5,805
100992,Advanced radical structure,Watkins and Sons,Hogar y cocina,5.0,899
100993,Re-engineered clear-thinking productivity,"Scott, Fisher and Hardy",Belleza,4.1,857
100994,Organic contextually-based encryption,Robles Inc,Juguetes,4.2,775
100995,De-engineered fault-tolerant paradigm,Palmer-Pearson,Juguetes,4.8,787
100996,Multi-channeled fault-tolerant paradigm,"Rowe, Hernandez and Parker",Salud y cuidado personal,4.7,408
100997,Mandatory explicit hub,Holmes Ltd,Deportes,4.7,350
100998,Synergistic client-server approach,Hunter PLC,Ropa,3.7,345
100999,Business-focused interactive hardware,Bray Ltd,Computadoras,3.7,183
101000,Exclusive zero tolerance architecture,Lopez-Alvarez,Libros,3.5,997
101001,Team-oriented maximized policy,"Rivera, Lane and Mccarty",Hogar y cocina,4.7,800
101002,Seamless exuding instruction set,Martin-Gibson,Computadoras,4.7,702
101003,Balanced modular definition,Fowler Ltd,Deportes,4.7,144
101004,Focused maximized process improvement,Allen Ltd,Belleza,4.3,761
101005,Visionary full-range workforce,"Bennett, Ross and Mckenzie",Computadoras,3.7,540
101006,Adaptive high-level access,Howard PLC,Electrónicos,4.2,582
101007,Customizable client-server frame,Lee-Willis,Computadoras,3.6,756
101008,Virtual high-level analyzer,Gonzalez LLC,Computadoras,4.4,826
101009,Enhanced directional firmware,"Thompson, Abbott and Sanchez",Hogar y cocina,4.4,279
101010,Exclusive 3rdgeneration conglomeration,Lozano-Smith,Juguetes,3.6,983
101011,Synergistic client-driven implementation,"Cobb, Rodriguez and Boyle",Computadoras,4.5,551
101012,Integrated logistical encoding,Pacheco-Guerrero,Hogar y cocina,4.3,165
101013,Progressive regional Internet solution,"Jones, Thomas and Glass",Belleza,3.7,400
101014,Ergonomic content-based monitoring,Benson-Stewart,Libros,5.0,538
101015,Optimized scalable encryption,Hines PLC,Computadoras,3.5,720
101016,Ergonomic national frame,Murphy Inc,Libros,4.2,392
101017,Self-enabling even-keeled capacity,"Schmitt, Blackwell and Clark",Salud y cuidado personal,4.7,118
101018,Configurable zero tolerance leverage,"Mendez, Jackson and Hughes",Electrónicos,3.9,676
101019,Stand-alone web-enabled migration,Jimenez-Marshall,Hogar y cocina,4.5,378
101020,Inverse transitional hub,"Neal, Baldwin and Simpson",Computadoras,4.4,676
101021,Future-proofed optimal initiative,"Morse, Silva and Johnson",Computadoras,4.9,333
101022,Face-to-face dedicated knowledge user,Foster LLC,Electrónicos,4.5,402
101023,Optimized homogeneous orchestration,Walls LLC,Belleza,4.0,153
101024,Function-based neutral artificial intelligence,Walton LLC,Hogar y cocina,4.0,570
101025,Organic multi-state help-desk,Silva Group,Automóvil y moto,4.3,606
101026,Profound regional Graphical User Interface,Hayes-Reynolds,Electrónicos,4.5,975
101027,Multi-layered modular functionalities,Reyes-White,Automóvil y moto,4.8,787
101028,Focused empowering project,Howard Inc,Automóvil y moto,4.9,790
101029,Implemented motivating migration,"Schneider, Hartman and House",Electrónicos,4.3,103
101030,Cross-platform bottom-line archive,Johnson-Gonzalez,Electrónicos,4.2,299
101031,Exclusive systematic groupware,Turner-Ochoa,Belleza,4.6,946
101032,Synergized even-keeled core,"Munoz, Taylor and Wyatt",Hogar y cocina,4.6,36
101033,Universal user-facing moratorium,Smith-Evans,Hogar y cocina,4.7,433
101034,Monitored zero tolerance initiative,Underwood-Todd,Automóvil y moto,3.5,675
101035,Advanced methodical projection,"Hays, Lynn and Grimes",Juguetes,5.0,688
101036,Focused discrete success,"Clark, Hall and Matthews",Automóvil y moto,3.9,810
101037,Reactive web-enabled Local Area Network,"Olsen, Peterson and Miller",Deportes,3.8,862
101038,Ergonomic interactive throughput,"Butler, Gonzales and Farrell",Salud y cuidado personal,3.7,125
101039,Assimilated holistic challenge,"Russo, Torres and Rojas",Hogar y cocina,3.8,889
101040,Proactive stable help-desk,Perez-Simmons,Salud y cuidado personal,5.0,884
101041,Versatile impactful task-force,"Medina, Nguyen and Johnson",Computadoras,3.8,582
101042,Automated client-driven collaboration,Carroll-Lloyd,Hogar y cocina,4.7,84
101043,Robust object-oriented infrastructure,Harris-Myers,Belleza,3.6,954
101044,Public-key human-resource core,Rodriguez-Hudson,Automóvil y moto,3.6,321
101045,Organized scalable framework,Jackson Ltd,Hogar y cocina,4.3,314
101046,Reactive context-sensitive alliance,"Morrison, Johnson and Gonzalez",Hogar y cocina,3.6,615
101047,Networked executive database,Carter PLC,Salud y cuidado personal,4.4,509
101048,Cloned logistical approach,Stone-Jackson,Juguetes,4.9,394
101049,Open-source hybrid complexity,Anderson Group,Automóvil y moto,4.6,277
101050,Polarized value-added architecture,Friedman-Glenn,Libros,3.7,134
101051,De-engineered demand-driven function,Meyers-Ortega,Automóvil y moto,4.6,43
101052,Diverse real-time orchestration,Matthews-Shaw,Ropa,4.7,878
101053,Synergized logistical focus group,Smith and Sons,Salud y cuidado personal,3.9,180
101054,Organized asymmetric initiative,"Aguirre, Fox and Kent",Belleza,3.6,986
101055,Pre-emptive logistical Local Area Network,"Williams, Davis and Lucas",Hogar y cocina,3.7,173
101056,Persevering grid-enabled standardization,"Sparks, Myers and Colon",Computadoras,4.0,718
101057,Enhanced intangible encryption,Yoder Ltd,Salud y cuidado personal,4.0,17
101058,Optional logistical info-mediaries,"White, Carroll and Long",Hogar y cocina,3.6,712
101059,Balanced disintermediate complexity,Khan-Medina,Hogar y cocina,3.7,83
101060,Synchronized asymmetric standardization,"Bowen, Robinson and Snyder",Salud y cuidado personal,4.3,468
101061,Virtual neutral capability,Jones-Garcia,Electrónicos,4.0,730
101062,Visionary zero-defect Graphic Interface,Hayes-King,Hogar y cocina,4.8,515
101063,Profit-focused 6thgeneration Local Area Network,Jones Ltd,Juguetes,4.3,574
101064,Synergistic value-added Local Area Network,Cooper-Ross,Ropa,4.8,555
101065,Ergonomic hybrid alliance,King Ltd,Juguetes,4.4,180
101066,Devolved fresh-thinking secured line,"Marshall, Murray and Miller",Electrónicos,4.1,34
101067,Switchable dynamic structure,Taylor-Hoover,Deportes,3.7,362
101068,Diverse composite adapter,"Garcia, Phillips and Nichols",Libros,4.8,181
101069,Object-based composite archive,"Gallagher, Byrd and Hernandez",Computadoras,3.6,919
101070,Multi-channeled context-sensitive data-warehouse,"Johnson, Leonard and Robinson",Belleza,3.7,598
101071,Total actuating productivity,"Davidson, Moran and Prince",Juguetes,3.8,966
101072,Networked system-worthy function,Williams-Smith,Electrónicos,3.5,930
101073,Visionary homogeneous throughput,Mcfarland LLC,Ropa,4.2,684
101074,Front-line dedicated array,Fisher Inc,Libros,4.6,75
101075,Mandatory content-based software,"Brown, Benjamin and Davis",Hogar y cocina,4.1,662
101076,Synchronized composite success,Williams PLC,Libros,3.7,566
101077,Customer-focused fresh-thinking Graphic Interface,"Sims, Weber and Villa",Electrónicos,3.6,688
101078,Object-based interactive capability,Lewis LLC,Salud y cuidado personal,4.9,190
101079,Inverse context-sensitive access,Valdez-Smith,Electrónicos,4.8,678
101080,Extended logistical definition,Barrett LLC,Automóvil y moto,4.8,103
101081,Streamlined regional hub,Jones and Sons,Belleza,4.0,86
101082,Open-source exuding throughput,"Porter, Mooney and Marquez",Deportes,4.1,406
101083,Re-contextualized composite extranet,Greene Ltd,Ropa,4.8,251
101084,Total human-resource service-desk,"Anderson, Thompson and Gill",Computadoras,3.6,486
101085,Team-oriented foreground secured line,Jones-Smith,Salud y cuidado personal,3.7,512
101086,Reduced local implementation,"Davidson, Hall and Matthews",Libros,3.6,770
101087,Advanced discrete adapter,"Blake, Martinez and Young",Deportes,4.0,722
101088,Optimized web-enabled encryption,"Miller, Taylor and Jimenez",Belleza,4.9,17
101089,Exclusive coherent implementation,May and Sons,Computadoras,4.6,927
101090,Up-sized radical intranet,"Wiley, Taylor and Stewart",Hogar y cocina,4.5,918
101091,Virtual 6thgeneration model,Wong-Roberts,Juguetes,3.8,993
101092,Assimilated discrete superstructure,Cooper-Harris,Hogar y cocina,4.0,124
101093,Business-focused static encryption,"Horton, Walker and Salas",Computadoras,4.6,441
101094,Programmable fresh-thinking contingency,Soto-Brown,Libros,4.0,79
101095,Pre-emptive asymmetric core,Walters and Sons,Electrónicos,4.0,863
101096,Expanded clear-thinking array,Watkins and Sons,Belleza,3.9,970
101097,Front-line motivating artificial intelligence,Hardy-Collins,Ropa,4.2,46
101098,Up-sized dedicated encryption,Thompson-Wright,Juguetes,4.5,839
101099,Horizontal object-oriented knowledge user,"Harris, Huffman and Olson",Juguetes,3.7,236
101100,Multi-lateral hybrid implementation,Ruiz Group,Libros,3.5,415
101101,Profit-focused reciprocal support,Wolf-Weiss,Salud y cuidado personal,3.8,895
101102,Polarized 3rdgeneration task-force,Simmons-Miller,Belleza,4.8,856
101103,Innovative radical monitoring,Tran and Sons,Libros,3.9,10
101104,Function-based homogeneous Local Area Network,Chavez-Brooks,Salud y cuidado personal,4.0,663
101105,Robust mission-critical archive,Taylor-Harrison,Hogar y cocina,4.0,656
101106,Distributed content-based ability,Hensley Ltd,Computadoras,4.1,254
101107,Up-sized holistic matrix,Frost-Bentley,Hogar y cocina,4.3,237
101108,User-friendly holistic info-mediaries,Parker-Archer,Computadoras,3.8,539
101109,Compatible incremental alliance,Cruz PLC,Juguetes,4.2,215
101110,Diverse content-based task-force,Krueger-Wise,Hogar y cocina,4.4,612
101111,Versatile uniform hardware,"Fletcher, Reid and Richardson",Juguetes,4.8,29
101112,Centralized solution-oriented info-mediaries,Fitzgerald-Allen,Electrónicos,3.5,575
101113,Automated high-level product,"Rhodes, Terry and Brewer",Deportes,3.7,155
101114,Fundamental real-time knowledgebase,"Hernandez, Wright and Lane",Computadoras,4.2,54
101115,Switchable cohesive access,Wise Ltd,Ropa,4.6,450
101116,Universal human-resource infrastructure,"Willis, Santana and Stone",Automóvil y moto,3.9,134
101117,Ergonomic interactive concept,King-Turner,Deportes,4.1,15
101118,Public-key stable implementation,"Parker, Jenkins and Walter",Electrónicos,3.8,271
101119,Upgradable background benchmark,"Armstrong, Salinas and Olsen",Juguetes,4.8,379
101120,Future-proofed value-added database,"Sanders, Parker and Benitez",Automóvil y moto,4.6,753
101121,Pre-emptive 24hour attitude,Ayala Group,Deportes,4.1,770
101122,Progressive intangible projection,Quinn-Jackson,Deportes,4.5,70
101123,Multi-layered contextually-based strategy,Gonzalez and Sons,Ropa,4.3,791
101124,Profit-focused bifurcated knowledge user,"Olsen, Lopez and Brown",Belleza,3.5,228
101125,Enterprise-wide well-modulated core,Bird-Savage,Libros,3.5,394
101126,Organic responsive process improvement,Oneill and Sons,Juguetes,3.7,544
101127,Configurable explicit artificial intelligence,Martinez-Brown,Automóvil y moto,4.9,17
101128,Assimilated optimal encoding,Washington-Hodges,Computadoras,4.6,873
101129,Advanced analyzing flexibility,Ortega Inc,Belleza,3.7,508
101130,Cross-platform didactic model,Bennett PLC,Juguetes,3.5,361
101131,Virtual encompassing matrix,Sherman-Munoz,Ropa,4.9,770
101132,Mandatory holistic software,Key-Montoya,Belleza,4.9,409
101133,Multi-lateral static initiative,Bishop-Hester,Salud y cuidado personal,4.2,372
101134,Managed bandwidth-monitored ability,Harrell-Morales,Electrónicos,3.9,106
101135,Devolved 4thgeneration portal,Melton LLC,Computadoras,4.5,687
101136,Total web-enabled encryption,Hayes-Parks,Libros,4.5,939
101137,Phased multimedia installation,"Lopez, Andersen and Rosario",Automóvil y moto,4.4,300
101138,Inverse 3rdgeneration productivity,Marks-Montes,Hogar y cocina,4.6,700
101139,User-centric fresh-thinking service-desk,Hall-Washington,Computadoras,4.0,560
101140,User-centric reciprocal utilization,Bailey Group,Automóvil y moto,4.7,664
101141,Switchable tangible attitude,"Cruz, Lawson and Joseph",Salud y cuidado personal,4.7,178
101142,Programmable object-oriented toolset,"Wagner, Anderson and Robles",Electrónicos,3.7,13
101143,Innovative systematic neural-net,Jackson-Griffin,Deportes,4.8,978
101144,Customizable mission-critical protocol,"Allen, Lewis and Mullins",Automóvil y moto,5.0,92
101145,Switchable tangible array,Graham Ltd,Electrónicos,4.7,402
101146,Assimilated cohesive Graphic Interface,Miranda-Robinson,Juguetes,3.8,509
101147,Function-based static leverage,"Martinez, Taylor and Nichols",Computadoras,4.6,100
101148,Up-sized mobile array,"Cook, Walker and Johnston",Deportes,3.9,156
101149,Right-sized asymmetric project,Bennett-Love,Salud y cuidado personal,3.7,938
101150,User-centric uniform implementation,"May, Hoffman and Chase",Belleza,4.9,970
101151,Focused directional firmware,Carter Inc,Deportes,4.0,75
101152,Cross-group global support,"Pineda, Garner and Wilson",Deportes,4.0,387
101153,Multi-layered clear-thinking functionalities,Ray-Smith,Juguetes,3.5,583
101154,Centralized optimizing monitoring,Boone Group,Electrónicos,3.6,653
